Territory X Date,target
Burkina Faso X 4/29/20,7.226519966789056
Burkina Faso X 4/30/20,7.187794353521895
Burkina Faso X 5/1/20,7.14648442924954
Burkina Faso X 5/2/20,7.10351059155073
Burkina Faso X 5/3/20,7.0599494452471845
Burkina Faso X 5/4/20,7.0157588756410405
Burkina Faso X 5/5/20,6.970898299477994
Burkina Faso X 5/6/20,6.925322539173067
Burkina Faso X 5/7/20,6.880259046738502
Burkina Faso X 5/8/20,6.83627905062167
Burkina Faso X 5/9/20,6.793875675648451
Burkina Faso X 5/10/20,6.753085676464252
Burkina Faso X 5/11/20,6.713569072599057
Burkina Faso X 5/12/20,6.6759591159643605
Burkina Faso X 5/13/20,6.640820909233298
Burkina Faso X 5/14/20,6.603263787401374
Burkina Faso X 5/15/20,6.564234182587825
Burkina Faso X 5/16/20,6.524343906494323
Burkina Faso X 5/17/20,6.483980414341204
Burkina Faso X 5/18/20,6.443388737097848
Burkina Faso X 5/19/20,6.402716659067664
Burkina Faso X 5/20/20,6.362049175368156
Burkina Faso X 5/21/20,6.321436823636759
Burkina Faso X 5/22/20,6.280914061353542
Burkina Faso X 5/23/20,6.240491608623415
Burkina Faso X 5/24/20,6.200170996889938
Burkina Faso X 5/25/20,6.159944186074426
Burkina Faso X 5/26/20,6.119817684812006
Burkina Faso X 5/27/20,6.079794938850682
Burkina Faso X 5/28/20,6.039861782337539
Burkina Faso X 5/29/20,5.999989500705851
Burkina Faso X 5/30/20,5.960146316501778
Burkina Faso X 5/31/20,5.920301600854145
Burkina Faso X 6/1/20,5.880432382109575
Burkina Faso X 6/2/20,5.84051186000579
Burkina Faso X 6/3/20,5.800492559792474
Burkina Faso X 6/4/20,5.76043727065553
Burkina Faso X 6/5/20,5.720381215796806
Burkina Faso X 6/6/20,5.680337029625662
Burkina Faso X 6/7/20,5.640313517942559
Burundi X 3/6/20,0.0
Burundi X 3/7/20,0.0
Burundi X 3/8/20,0.0
Burundi X 3/9/20,0.0
Burundi X 3/10/20,0.0
Burundi X 3/11/20,0.0
Burundi X 3/12/20,0.0
Burundi X 3/13/20,0.0
Burundi X 3/14/20,0.0
Burundi X 3/15/20,0.0
Burundi X 3/16/20,0.0
Burundi X 3/17/20,0.0
Burundi X 3/18/20,0.0
Burundi X 3/19/20,0.0
Burundi X 3/20/20,0.0
Burundi X 3/21/20,0.0
Burundi X 3/22/20,0.0
Burundi X 3/23/20,0.0
Burundi X 3/24/20,0.0
Burundi X 3/25/20,0.0
Burundi X 3/26/20,0.0
Burundi X 3/27/20,0.0
Burundi X 3/28/20,0.0
Burundi X 3/29/20,0.0
Burundi X 3/30/20,0.0
Burundi X 3/31/20,0.0
Burundi X 4/1/20,0.0
Burundi X 4/2/20,0.0
Burundi X 4/3/20,0.0
Burundi X 4/4/20,0.0
Burundi X 4/5/20,0.0
Burundi X 4/6/20,0.0
Burundi X 4/7/20,0.0
Burundi X 4/8/20,0.0
Burundi X 4/9/20,0.0
Burundi X 4/10/20,0.0
Burundi X 4/11/20,0.0
Burundi X 4/12/20,0.0
Burundi X 4/13/20,0.0
Burundi X 4/14/20,0.0
Burundi X 4/15/20,0.0
Burundi X 4/16/20,0.0
Burundi X 4/17/20,0.0
Burundi X 4/18/20,0.0
Burundi X 4/19/20,0.0
Burundi X 4/20/20,0.0
Burundi X 4/21/20,0.0
Burundi X 4/22/20,0.0
Burundi X 4/23/20,0.0
Burundi X 4/24/20,0.0
Burundi X 4/25/20,0.0
Burundi X 4/26/20,0.0
Burundi X 4/27/20,0.0
Burundi X 4/28/20,0.0
Burundi X 4/29/20,0.0
Burundi X 4/30/20,0.0
Burundi X 5/1/20,0.0
Burundi X 5/2/20,0.0
Burundi X 5/3/20,0.0
Burundi X 5/4/20,0.0
Burundi X 5/5/20,0.0
Burundi X 5/6/20,0.0
Burundi X 5/7/20,0.0
Burundi X 5/8/20,0.0
Burundi X 5/9/20,0.0
Burundi X 5/10/20,0.0
Burundi X 5/11/20,0.0
Burundi X 5/12/20,0.0
Burundi X 5/13/20,0.0
Burundi X 5/14/20,0.0
Burundi X 5/15/20,0.0
Burundi X 5/16/20,0.0
Burundi X 5/17/20,0.0
Burundi X 5/18/20,0.0
Burundi X 5/19/20,0.0
Burundi X 5/20/20,0.0
Burundi X 5/21/20,0.0
Burundi X 5/22/20,0.0
Burundi X 5/23/20,0.0
Burundi X 5/24/20,0.0
Burundi X 5/25/20,0.0
Burundi X 5/26/20,0.0
Burundi X 5/27/20,0.0
Burundi X 5/28/20,0.0
Burundi X 5/29/20,0.0
Burundi X 5/30/20,0.0
Burundi X 5/31/20,0.0
Burundi X 6/1/20,0.0
Burundi X 6/2/20,0.0
Burundi X 6/3/20,0.0
Burundi X 6/4/20,0.0
Burundi X 6/5/20,0.0
Burundi X 6/6/20,0.0
Burundi X 6/7/20,0.0
Cabo Verde X 3/6/20,0.0
Cabo Verde X 3/7/20,0.0
Cabo Verde X 3/8/20,0.0
Cabo Verde X 3/9/20,0.0
Cabo Verde X 3/10/20,0.0
Cabo Verde X 3/11/20,0.0
Cabo Verde X 3/12/20,0.0
Cabo Verde X 3/13/20,0.0
Cabo Verde X 3/14/20,0.0
Cabo Verde X 3/15/20,0.0
Cabo Verde X 3/16/20,0.0
Cabo Verde X 3/17/20,0.0
Cabo Verde X 3/18/20,0.0
Cabo Verde X 3/19/20,0.0
Cabo Verde X 3/20/20,0.0
Cabo Verde X 3/21/20,0.0
Cabo Verde X 3/22/20,0.0
Cabo Verde X 3/23/20,0.0
Cabo Verde X 3/24/20,1.0
Cabo Verde X 3/25/20,1.0
Cabo Verde X 3/26/20,1.0
Cabo Verde X 3/27/20,1.0
Cabo Verde X 3/28/20,1.0
Cabo Verde X 3/29/20,1.0
Cabo Verde X 3/30/20,1.0
Cabo Verde X 3/31/20,1.0
Cabo Verde X 4/1/20,1.0
Cabo Verde X 4/2/20,0.17011605266816332
Cabo Verde X 4/3/20,0.21258413113173447
Cabo Verde X 4/4/20,0.23659218893953948
Cabo Verde X 4/5/20,0.24670048214829876
Cabo Verde X 4/6/20,0.24646655414471752
Cabo Verde X 4/7/20,0.23860029430579743
Cabo Verde X 4/8/20,0.22512167668537586
Cabo Verde X 4/9/20,0.20752883594468585
Cabo Verde X 4/10/20,0.18690297123612254
Cabo Verde X 4/11/20,0.16403009596615448
Cabo Verde X 4/12/20,0.13947569566880702
Cabo Verde X 4/13/20,0.11363488278220757
Cabo Verde X 4/14/20,0.06620913865845068
Cabo Verde X 4/15/20,0.019915131324523827
Cabo Verde X 4/16/20,0.0
Cabo Verde X 4/17/20,0.0
Cabo Verde X 4/18/20,0.0
Cabo Verde X 4/19/20,0.0
Cabo Verde X 4/20/20,0.0
Cabo Verde X 4/21/20,0.0
Cabo Verde X 4/22/20,0.0
Cabo Verde X 4/23/20,0.0
Cabo Verde X 4/24/20,0.0
Cabo Verde X 4/25/20,0.0
Cabo Verde X 4/26/20,0.0
Cabo Verde X 4/27/20,0.0
Cabo Verde X 4/28/20,0.0
Cabo Verde X 4/29/20,0.0
Cabo Verde X 4/30/20,0.0
Cabo Verde X 5/1/20,0.0
Cabo Verde X 5/2/20,0.0
Cabo Verde X 5/3/20,0.0
Cabo Verde X 5/4/20,0.0
Cabo Verde X 5/5/20,0.0
Cabo Verde X 5/6/20,0.0
Cabo Verde X 5/7/20,0.0
Cabo Verde X 5/8/20,0.0
Cabo Verde X 5/9/20,0.0
Cabo Verde X 5/10/20,0.0
Cabo Verde X 5/11/20,0.0
Cabo Verde X 5/12/20,0.0
Cabo Verde X 5/13/20,0.0
Cabo Verde X 5/14/20,0.0
Cabo Verde X 5/15/20,0.0
Cabo Verde X 5/16/20,0.0
Cabo Verde X 5/17/20,0.0
Cabo Verde X 5/18/20,0.0
Cabo Verde X 5/19/20,0.0
Cabo Verde X 5/20/20,0.0
Cabo Verde X 5/21/20,0.0
Cabo Verde X 5/22/20,0.0
Cabo Verde X 5/23/20,0.0
Cabo Verde X 5/24/20,0.0
Cabo Verde X 5/25/20,0.0
Cabo Verde X 5/26/20,0.0
Cabo Verde X 5/27/20,0.0
Cabo Verde X 5/28/20,0.0
Cabo Verde X 5/29/20,0.0
Cabo Verde X 5/30/20,0.0
Cabo Verde X 5/31/20,0.0
Cabo Verde X 6/1/20,0.0
Cabo Verde X 6/2/20,0.0
Cabo Verde X 6/3/20,0.0
Cabo Verde X 6/4/20,0.0
Cabo Verde X 6/5/20,0.0
Cabo Verde X 6/6/20,0.0
Cabo Verde X 6/7/20,0.0
Cambodia X 3/6/20,0.0
Cambodia X 3/7/20,0.0
Cambodia X 3/8/20,0.0
Cambodia X 3/9/20,0.0
Cambodia X 3/10/20,0.0
Cambodia X 3/11/20,0.0
Cambodia X 3/12/20,0.0
Cambodia X 3/13/20,0.0
Cambodia X 3/14/20,0.0
Cambodia X 3/15/20,0.0
Cambodia X 3/16/20,0.0
Cambodia X 3/17/20,0.0
Cambodia X 3/18/20,0.0
Cambodia X 3/19/20,0.0
Cambodia X 3/20/20,0.0
Cambodia X 3/21/20,0.0
Cambodia X 3/22/20,0.0
Cambodia X 3/23/20,0.0
Cambodia X 3/24/20,0.0
Cambodia X 3/25/20,0.0
Cambodia X 3/26/20,0.0
Cambodia X 3/27/20,0.0
Cambodia X 3/28/20,0.0
Cambodia X 3/29/20,0.0
Cambodia X 3/30/20,0.0
Cambodia X 3/31/20,0.0
Cambodia X 4/1/20,0.0
Cambodia X 4/2/20,0.0
Cambodia X 4/3/20,0.0
Cambodia X 4/4/20,0.0
Cambodia X 4/5/20,0.0
Cambodia X 4/6/20,0.0
Cambodia X 4/7/20,0.0
Cambodia X 4/8/20,0.0
Cambodia X 4/9/20,0.0
Cambodia X 4/10/20,0.0
Cambodia X 4/11/20,0.0
Cambodia X 4/12/20,0.0
Cambodia X 4/13/20,0.0
Cambodia X 4/14/20,0.0
Cambodia X 4/15/20,0.0
Cambodia X 4/16/20,0.0
Cambodia X 4/17/20,0.0
Cambodia X 4/18/20,0.0
Cambodia X 4/19/20,0.0
Cambodia X 4/20/20,0.0
Cambodia X 4/21/20,0.0
Cambodia X 4/22/20,0.0
Cambodia X 4/23/20,0.0
Cambodia X 4/24/20,0.0
Cambodia X 4/25/20,0.0
Cambodia X 4/26/20,0.0
Cambodia X 4/27/20,0.0
Cambodia X 4/28/20,0.0
Cambodia X 4/29/20,0.0
Cambodia X 4/30/20,0.0
Cambodia X 5/1/20,0.0
Cambodia X 5/2/20,0.0
Cambodia X 5/3/20,0.0
Cambodia X 5/4/20,0.0
Cambodia X 5/5/20,0.0
Cambodia X 5/6/20,0.0
Cambodia X 5/7/20,0.0
Cambodia X 5/8/20,0.0
Cambodia X 5/9/20,0.0
Cambodia X 5/10/20,0.0
Cambodia X 5/11/20,0.0
Cambodia X 5/12/20,0.0
Cambodia X 5/13/20,0.0
Cambodia X 5/14/20,0.0
Cambodia X 5/15/20,0.0
Cambodia X 5/16/20,0.0
Cambodia X 5/17/20,0.0
Cambodia X 5/18/20,0.0
Cambodia X 5/19/20,0.0
Cambodia X 5/20/20,0.0
Cambodia X 5/21/20,0.0
Cambodia X 5/22/20,0.0
Cambodia X 5/23/20,0.0
Cambodia X 5/24/20,0.0
Cambodia X 5/25/20,0.0
Cambodia X 5/26/20,0.0
Cambodia X 5/27/20,0.0
Cambodia X 5/28/20,0.0
Cambodia X 5/29/20,0.0
Cambodia X 5/30/20,0.0
Cambodia X 5/31/20,0.0
Cambodia X 6/1/20,0.0
Cambodia X 6/2/20,0.0
Cambodia X 6/3/20,0.0
Cambodia X 6/4/20,0.0
Cambodia X 6/5/20,0.0
Cambodia X 6/6/20,0.0
Cambodia X 6/7/20,0.0
Cameroon X 3/6/20,0.0
Cameroon X 3/7/20,0.0
Cameroon X 3/8/20,0.0
Cameroon X 3/9/20,0.0
Cameroon X 3/10/20,0.0
Cameroon X 3/11/20,0.0
Cameroon X 3/12/20,0.0
Cameroon X 3/13/20,0.0
Cameroon X 3/14/20,0.0
Cameroon X 3/15/20,0.0
Cameroon X 3/16/20,0.0
Cameroon X 3/17/20,0.0
Cameroon X 3/18/20,0.0
Cameroon X 3/19/20,0.0
Cameroon X 3/20/20,0.0
Cameroon X 3/21/20,0.0
Cameroon X 3/22/20,0.0
Cameroon X 3/23/20,0.0
Cameroon X 3/24/20,0.0
Cameroon X 3/25/20,1.0
Cameroon X 3/26/20,1.0
Cameroon X 3/27/20,2.0
Cameroon X 3/28/20,2.0
Cameroon X 3/29/20,6.0
Cameroon X 3/30/20,6.0
Cameroon X 3/31/20,6.0
Cameroon X 4/1/20,6.0
Cameroon X 4/2/20,1.1866311927587958
Cameroon X 4/3/20,1.484330037565087
Cameroon X 4/4/20,1.7029880174231948
Cameroon X 4/5/20,1.8617420510418015
Cameroon X 4/6/20,1.9758581421046983
Cameroon X 4/7/20,2.057157694871421
Cameroon X 4/8/20,2.1145805111154914
Cameroon X 4/9/20,2.1547841588471783
Cameroon X 4/10/20,2.1826554744620807
Cameroon X 4/11/20,2.201758509982028
Cameroon X 4/12/20,2.214656136202393
Cameroon X 4/13/20,2.2231924025982153
Cameroon X 4/14/20,2.2286841591994744
Cameroon X 4/15/20,2.2114757107920013
Cameroon X 4/16/20,2.194748518522829
Cameroon X 4/17/20,2.157796699757455
Cameroon X 4/18/20,2.123033313837368
Cameroon X 4/19/20,2.0074311482312623
Cameroon X 4/20/20,1.9005652938358253
Cameroon X 4/21/20,1.7997208840824896
Cameroon X 4/22/20,1.7028773706260836
Cameroon X 4/23/20,1.7076466687285574
Cameroon X 4/24/20,1.6984139783744467
Cameroon X 4/25/20,1.679413358142483
Cameroon X 4/26/20,1.6536533289036015
Cameroon X 4/27/20,1.6232363712333608
Cameroon X 4/28/20,1.5896026163682109
Cameroon X 4/29/20,1.5537274024245562
Cameroon X 4/30/20,1.5162587214581436
Cameroon X 5/1/20,1.4776192518911557
Cameroon X 5/2/20,1.4380812078161398
Cameroon X 5/3/20,1.3978130480245454
Cameroon X 5/4/20,1.3569215907045873
Cameroon X 5/5/20,1.3154608192417072
Cameroon X 5/6/20,1.2738890181208262
Cameroon X 5/7/20,1.2321380381035851
Cameroon X 5/8/20,1.1905849971662974
Cameroon X 5/9/20,1.149113505598507
Cameroon X 5/10/20,1.109340002076351
Cameroon X 5/11/20,1.0708950258413097
Cameroon X 5/12/20,1.0335366088111186
Cameroon X 5/13/20,0.9971119894908043
Cameroon X 5/14/20,0.9594997356907697
Cameroon X 5/15/20,0.9211516232608119
Cameroon X 5/16/20,0.8823724094690988
Cameroon X 5/17/20,0.8433500790124526
Cameroon X 5/18/20,0.8042037016275572
Cameroon X 5/19/20,0.7650018572712725
Cameroon X 5/20/20,0.7257911592569144
Cameroon X 5/21/20,0.6865973071217013
Cameroon X 5/22/20,0.6474325524141022
Cameroon X 5/23/20,0.6083087638216966
Cameroon X 5/24/20,0.56923091853605
Cameroon X 5/25/20,0.5302093538011832
Cameroon X 5/26/20,0.49124636678243405
Cameroon X 5/27/20,0.45233544884467847
Cameroon X 5/28/20,0.4134838743448199
Cameroon X 5/29/20,0.37467800386366434
Cameroon X 5/30/20,0.3359177895436005
Cameroon X 5/31/20,0.29716575887505314
Cameroon X 6/1/20,0.2584003280753677
Cameroon X 6/2/20,0.21960120551739237
Cameroon X 6/3/20,0.18075613965265802
Cameroon X 6/4/20,0.14189499363055802
Cameroon X 6/5/20,0.10303537905201665
Cameroon X 6/6/20,0.06418418741304777
Cameroon X 6/7/20,0.025346013044327265
Canada X 3/6/20,0.0
Canada X 3/7/20,0.0
Canada X 3/8/20,0.0
Canada X 3/9/20,1.0
Canada X 3/10/20,1.0
Canada X 3/11/20,1.0
Canada X 3/12/20,1.0
Canada X 3/13/20,1.0
Canada X 3/14/20,1.0
Canada X 3/15/20,1.0
Canada X 3/16/20,4.0
Canada X 3/17/20,5.0
Canada X 3/18/20,8.0
Canada X 3/19/20,9.0
Canada X 3/20/20,12.0
Canada X 3/21/20,19.0
Canada X 3/22/20,21.0
Canada X 3/23/20,25.0
Canada X 3/24/20,26.0
Canada X 3/25/20,30.0
Canada X 3/26/20,38.0
Canada X 3/27/20,53.99999999999999
Canada X 3/28/20,61.0
Canada X 3/29/20,64.0
Canada X 3/30/20,80.0
Canada X 3/31/20,101.0
Canada X 4/1/20,109.0
Canada X 4/2/20,35.49427042133175
Canada X 4/3/20,40.08324717055075
Canada X 4/4/20,43.62340560997836
Canada X 4/5/20,46.370306914905086
Canada X 4/6/20,48.46628651255742
Canada X 4/7/20,50.11646289029159
Canada X 4/8/20,51.39959512744099
Canada X 4/9/20,52.450006138533354
Canada X 4/10/20,53.290854413062334
Canada X 4/11/20,53.89041456626728
Canada X 4/12/20,54.39587057568133
Canada X 4/13/20,54.78773022769019
Canada X 4/14/20,55.14697013190016
Canada X 4/15/20,55.41938331210986
Canada X 4/16/20,55.53359837271273
Canada X 4/17/20,55.34012191928923
Canada X 4/18/20,55.05041567841545
Canada X 4/19/20,54.74734299816191
Canada X 4/20/20,54.15500513277948
Canada X 4/21/20,53.18940546596423
Canada X 4/22/20,52.1408995706588
Canada X 4/23/20,52.678442385513335
Canada X 4/24/20,53.02743386942893
Canada X 4/25/20,53.24406574945897
Canada X 4/26/20,53.36832707980648
Canada X 4/27/20,53.4293704200536
Canada X 4/28/20,53.44646133016795
Canada X 4/29/20,53.43349919188768
Canada X 4/30/20,53.399011082947254
Canada X 5/1/20,53.34944131784141
Canada X 5/2/20,53.29076865222305
Canada X 5/3/20,53.22513710707426
Canada X 5/4/20,53.15475196111947
Canada X 5/5/20,53.07994400616735
Canada X 5/6/20,53.00217117648572
Canada X 5/7/20,52.924183944705874
Canada X 5/8/20,52.85169153241441
Canada X 5/9/20,52.78558830264956
Canada X 5/10/20,52.72517591714859
Canada X 5/11/20,52.67571641597897
Canada X 5/12/20,52.64383788686246
Canada X 5/13/20,52.629809863865376
Canada X 5/14/20,52.599769067019224
Canada X 5/15/20,52.55994540872052
Canada X 5/16/20,52.514326767995954
Canada X 5/17/20,52.465479844249785
Canada X 5/18/20,52.41499121300876
Canada X 5/19/20,52.363822620827705
Canada X 5/20/20,52.31253763893619
Canada X 5/21/20,52.261491562239826
Canada X 5/22/20,52.21085591241717
Canada X 5/23/20,52.160710324533284
Canada X 5/24/20,52.11108542745933
Canada X 5/25/20,52.06200572429225
Canada X 5/26/20,52.01348346658051
Canada X 5/27/20,51.96552478009835
Canada X 5/28/20,51.91808065865189
Canada X 5/29/20,51.870997957885265
Canada X 5/30/20,51.82416641386226
Canada X 5/31/20,51.77744513377547
Canada X 6/1/20,51.73065034439787
Canada X 6/2/20,51.68343287659809
Canada X 6/3/20,51.63549256743863
Canada X 6/4/20,51.58724596956745
Canada X 6/5/20,51.538907485082746
Canada X 6/6/20,51.49059350369498
Canada X 6/7/20,51.442359157372266
Cayman Islands X 3/6/20,0.0
Cayman Islands X 3/7/20,0.0
Cayman Islands X 3/8/20,0.0
Cayman Islands X 3/9/20,0.0
Cayman Islands X 3/10/20,0.0
Cayman Islands X 3/11/20,0.0
Cayman Islands X 3/12/20,0.0
Cayman Islands X 3/13/20,0.0
Cayman Islands X 3/14/20,0.0
Cayman Islands X 3/15/20,0.0
Cayman Islands X 3/16/20,1.0
Cayman Islands X 3/17/20,1.0
Cayman Islands X 3/18/20,1.0
Cayman Islands X 3/19/20,1.0
Cayman Islands X 3/20/20,1.0
Cayman Islands X 3/21/20,1.0
Cayman Islands X 3/22/20,1.0
Cayman Islands X 3/23/20,1.0
Cayman Islands X 3/24/20,1.0
Cayman Islands X 3/25/20,1.0
Cayman Islands X 3/26/20,1.0
Cayman Islands X 3/27/20,1.0
Cayman Islands X 3/28/20,1.0
Cayman Islands X 3/29/20,1.0
Cayman Islands X 3/30/20,1.0
Cayman Islands X 3/31/20,1.0
Cayman Islands X 4/1/20,1.0
Cayman Islands X 4/2/20,0.5520642019655497
Cayman Islands X 4/3/20,0.5705981147730199
Cayman Islands X 4/4/20,0.5780505019902193
Cayman Islands X 4/5/20,0.5771886821275984
Cayman Islands X 4/6/20,0.5495675661040877
Cayman Islands X 4/7/20,0.5193227044037485
Cayman Islands X 4/8/20,0.48707012019804097
Cayman Islands X 4/9/20,0.45325622928430676
Cayman Islands X 4/10/20,0.41819804047918296
Cayman Islands X 4/11/20,0.3821241217337956
Cayman Islands X 4/12/20,0.3451937431782426
Cayman Islands X 4/13/20,0.30751448872251785
Cayman Islands X 4/14/20,0.26916599343167036
Cayman Islands X 4/15/20,0.23019802922135568
Cayman Islands X 4/16/20,0.19064275640630512
Cayman Islands X 4/17/20,0.1505239123616775
Cayman Islands X 4/18/20,0.10985298291416257
Cayman Islands X 4/19/20,0.06863571097710519
Cayman Islands X 4/20/20,0.02687324513317435
Cayman Islands X 4/21/20,0.0
Cayman Islands X 4/22/20,0.0
Cayman Islands X 4/23/20,0.0
Cayman Islands X 4/24/20,0.0
Cayman Islands X 4/25/20,0.0
Cayman Islands X 4/26/20,0.0
Cayman Islands X 4/27/20,0.0
Cayman Islands X 4/28/20,0.0
Cayman Islands X 4/29/20,0.0
Cayman Islands X 4/30/20,0.0
Cayman Islands X 5/1/20,0.0
Cayman Islands X 5/2/20,0.0
Cayman Islands X 5/3/20,0.0
Cayman Islands X 5/4/20,0.0
Cayman Islands X 5/5/20,0.0
Cayman Islands X 5/6/20,0.0
Cayman Islands X 5/7/20,0.0
Cayman Islands X 5/8/20,0.0
Cayman Islands X 5/9/20,0.0
Cayman Islands X 5/10/20,0.0
Cayman Islands X 5/11/20,0.0
Cayman Islands X 5/12/20,0.0
Cayman Islands X 5/13/20,0.0
Cayman Islands X 5/14/20,0.0
Cayman Islands X 5/15/20,0.0
Cayman Islands X 5/16/20,0.0
Cayman Islands X 5/17/20,0.0
Cayman Islands X 5/18/20,0.0
Cayman Islands X 5/19/20,0.0
Cayman Islands X 5/20/20,0.0
Cayman Islands X 5/21/20,0.0
Cayman Islands X 5/22/20,0.0
Cayman Islands X 5/23/20,0.0
Cayman Islands X 5/24/20,0.0
Cayman Islands X 5/25/20,0.0
Cayman Islands X 5/26/20,0.0
Cayman Islands X 5/27/20,0.0
Cayman Islands X 5/28/20,0.0
Cayman Islands X 5/29/20,0.0
Cayman Islands X 5/30/20,0.0
Cayman Islands X 5/31/20,0.0
Cayman Islands X 6/1/20,0.0
Cayman Islands X 6/2/20,0.0
Cayman Islands X 6/3/20,0.0
Cayman Islands X 6/4/20,0.0
Cayman Islands X 6/5/20,0.0
Cayman Islands X 6/6/20,0.0
Cayman Islands X 6/7/20,0.0
Central African Republic (the) X 3/6/20,0.0
Central African Republic (the) X 3/7/20,0.0
Central African Republic (the) X 3/8/20,0.0
Central African Republic (the) X 3/9/20,0.0
Central African Republic (the) X 3/10/20,0.0
Central African Republic (the) X 3/11/20,0.0
Central African Republic (the) X 3/12/20,0.0
Central African Republic (the) X 3/13/20,0.0
Central African Republic (the) X 3/14/20,0.0
Central African Republic (the) X 3/15/20,0.0
Central African Republic (the) X 3/16/20,0.0
Central African Republic (the) X 3/17/20,0.0
Central African Republic (the) X 3/18/20,0.0
Central African Republic (the) X 3/19/20,0.0
Central African Republic (the) X 3/20/20,0.0
Central African Republic (the) X 3/21/20,0.0
Central African Republic (the) X 3/22/20,0.0
Central African Republic (the) X 3/23/20,0.0
Central African Republic (the) X 3/24/20,0.0
Central African Republic (the) X 3/25/20,0.0
Central African Republic (the) X 3/26/20,0.0
Central African Republic (the) X 3/27/20,0.0
Central African Republic (the) X 3/28/20,0.0
Central African Republic (the) X 3/29/20,0.0
Central African Republic (the) X 3/30/20,0.0
Central African Republic (the) X 3/31/20,0.0
Central African Republic (the) X 4/1/20,0.0
Central African Republic (the) X 4/2/20,0.0
Central African Republic (the) X 4/3/20,0.0
Central African Republic (the) X 4/4/20,0.0
Central African Republic (the) X 4/5/20,0.0
Central African Republic (the) X 4/6/20,0.0
Central African Republic (the) X 4/7/20,0.0
Central African Republic (the) X 4/8/20,0.0
Central African Republic (the) X 4/9/20,0.0
Central African Republic (the) X 4/10/20,0.0
Central African Republic (the) X 4/11/20,0.0
Central African Republic (the) X 4/12/20,0.0
Central African Republic (the) X 4/13/20,0.0
Central African Republic (the) X 4/14/20,0.0
Central African Republic (the) X 4/15/20,0.0
Central African Republic (the) X 4/16/20,0.0
Central African Republic (the) X 4/17/20,0.0
Central African Republic (the) X 4/18/20,0.0
Central African Republic (the) X 4/19/20,0.0
Central African Republic (the) X 4/20/20,0.0
Central African Republic (the) X 4/21/20,0.0
Central African Republic (the) X 4/22/20,0.0
Central African Republic (the) X 4/23/20,0.0
Central African Republic (the) X 4/24/20,0.0
Central African Republic (the) X 4/25/20,0.0
Central African Republic (the) X 4/26/20,0.0
Central African Republic (the) X 4/27/20,0.0
Central African Republic (the) X 4/28/20,0.0
Central African Republic (the) X 4/29/20,0.0
Central African Republic (the) X 4/30/20,0.0
Central African Republic (the) X 5/1/20,0.0
Central African Republic (the) X 5/2/20,0.0
Central African Republic (the) X 5/3/20,0.0
Central African Republic (the) X 5/4/20,0.0
Central African Republic (the) X 5/5/20,0.0
Central African Republic (the) X 5/6/20,0.0
Central African Republic (the) X 5/7/20,0.0
Central African Republic (the) X 5/8/20,0.0
Central African Republic (the) X 5/9/20,0.0
Central African Republic (the) X 5/10/20,0.0
Central African Republic (the) X 5/11/20,0.0
Central African Republic (the) X 5/12/20,0.0
Central African Republic (the) X 5/13/20,0.0
Central African Republic (the) X 5/14/20,0.0
Central African Republic (the) X 5/15/20,0.0
Central African Republic (the) X 5/16/20,0.0
Central African Republic (the) X 5/17/20,0.0
Central African Republic (the) X 5/18/20,0.0
Central African Republic (the) X 5/19/20,0.0
Central African Republic (the) X 5/20/20,0.0
Central African Republic (the) X 5/21/20,0.0
Central African Republic (the) X 5/22/20,0.0
Central African Republic (the) X 5/23/20,0.0
Central African Republic (the) X 5/24/20,0.0
Central African Republic (the) X 5/25/20,0.0
Central African Republic (the) X 5/26/20,0.0
Central African Republic (the) X 5/27/20,0.0
Central African Republic (the) X 5/28/20,0.0
Central African Republic (the) X 5/29/20,0.0
Central African Republic (the) X 5/30/20,0.0
Central African Republic (the) X 5/31/20,0.0
Central African Republic (the) X 6/1/20,0.0
Central African Republic (the) X 6/2/20,0.0
Central African Republic (the) X 6/3/20,0.0
Central African Republic (the) X 6/4/20,0.0
Central African Republic (the) X 6/5/20,0.0
Central African Republic (the) X 6/6/20,0.0
Central African Republic (the) X 6/7/20,0.0
Chad X 3/6/20,0.0
Chad X 3/7/20,0.0
Chad X 3/8/20,0.0
Chad X 3/9/20,0.0
Chad X 3/10/20,0.0
Chad X 3/11/20,0.0
Chad X 3/12/20,0.0
Chad X 3/13/20,0.0
Chad X 3/14/20,0.0
Chad X 3/15/20,0.0
Chad X 3/16/20,0.0
Chad X 3/17/20,0.0
Chad X 3/18/20,0.0
Chad X 3/19/20,0.0
Chad X 3/20/20,0.0
Chad X 3/21/20,0.0
Chad X 3/22/20,0.0
Chad X 3/23/20,0.0
Chad X 3/24/20,0.0
Chad X 3/25/20,0.0
Chad X 3/26/20,0.0
Chad X 3/27/20,0.0
Chad X 3/28/20,0.0
Chad X 3/29/20,0.0
Chad X 3/30/20,0.0
